"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","ITEMMEDIDA","CONTIENEUNIDADES","IMPORTADO"
"03948           ","Personal Perfumado Jazmin 8  7896110003948        ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110003948","          ","0,470000","0","Unidad    ","Unidad    ","1,000000","F"
"91846           ","Personal Tradicional 8  7896110091846             ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110091846","          ","0,570000","0","Unidad    ","Unidad    ","1,000000","F"
"03931           ","Personal Perfumado Jazmin 4  7896110003931        ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110003931","          ","0,365000","0","Unidad    ","Unidad    ","1,000000","F"
"91440           ","Personal Tradicional 4  7896110091440             ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110091440","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F"
"51870           ","Tradicional Rosa Flux 356  7893249751870          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751870","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"51863           ","Tradicional Rosa Flux 334  7893249751863          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751863","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"51856           ","Tradicional Rosa Flux 312  7893249751856          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751856","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"51849           ","Tradicional Rosa Flux 290  7893249751849          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751849","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"51788           ","Tradicional Verde Tropical 434  7893249751788     ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751788","          ","0,478000","0","Unidad    ","Unidad    ","1,000000","F"
"51771           ","Tradicional Verde Tropical 412  7893249751771     ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751771","          ","0,478000","0","Unidad    ","Unidad    ","1,000000","F"
"51764           ","Tradicional Verde Tropical 390  7893249751764     ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751764","          ","0,557000","0","Unidad    ","Unidad    ","1,000000","F"
"51757           ","Tradicional Verde Tropical 378  7893249751757     ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751757","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"51740           ","Tradicional Verde Tropical 356  7893249751740     ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751740","          ","0,504000","0","Unidad    ","Unidad    ","1,000000","F"
"51733           ","Tradicional Verde Tropical 334  7893249751733     ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7893249751733","          ","0,504000","0","Unidad    ","Unidad    ","1,000000","F"
"90462           ","Tradicional Negro 45/46 (*)  7891109890462        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109890462","          ","0,557000","0","Unidad    ","Unidad    ","1,000000","F"
"46620           ","Tradicional Negro 43/44 (*)  7891109146620        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146620","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"46613           ","Tradicional Negro 41/42 (*)  7891109146613        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146613","          ","0,504000","0","Unidad    ","Unidad    ","1,000000","F"
"03970           ","Color Negro 31/32 (*)  7891109603970              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603970","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"03963           ","Color Negro 29/30 (*)  7891109603963              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603963","          ","0,293000","0","Unidad    ","Unidad    ","1,000000","F"
"03956           ","Color Negro 27/28 (*)  7891109603956              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603956","          ","0,267000","0","Unidad    ","Unidad    ","1,000000","F"
"03949           ","Color Negro 25/26 (*)  7891109603949              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603949","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46606           ","Tradicional Negro 39/40 (*)  7891109146606        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146606","          ","0,478000","0","Unidad    ","Unidad    ","1,000000","F"
"46590           ","Tradicional Negro 37/38 (*)  7891109146590        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146590","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46583           ","Tradicional Negro 35/36 (*)  7891109146583        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146583","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"46576           ","Tradicional Negro 33/34 (*)  7891109146576        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146576","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46569           ","Tradicional Negro 31/32 (*)  7891109146569        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146569","          ","0,293000","0","Unidad    ","Unidad    ","1,000000","F"
"46552           ","Tradicional Negro 29/30 (*)  7891109146552        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146552","          ","0,267000","0","Unidad    ","Unidad    ","1,000000","F"
"46545           ","Tradicional Negro 27/28 (*)  7891109146545        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146545","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46521           ","Tradicional Negro 23/24 (*)  7891109146521        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146521","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"90455           ","Tradicional Azul 45/46 (*)  7891109890455         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109890455","          ","0,557000","0","Unidad    ","Unidad    ","1,000000","F"
"46408           ","Tradicional Azul 43/44 (*)  7891109146408         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146408","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"46392           ","Tradicional Azul 41/42 (*)  7891109146392         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146392","          ","0,504000","0","Unidad    ","Unidad    ","1,000000","F"
"46385           ","Tradicional Azul 39/40 (*)  7891109146385         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146385","          ","0,478000","0","Unidad    ","Unidad    ","1,000000","F"
"46378           ","Tradicional Azul 37/38 (*)  7891109146378         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146378","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46361           ","Tradicional Azul 35/36 (*)  7891109146361         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146361","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"46354           ","Tradicional Azul 33/34 (*)  7891109146354         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146354","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"33333           ","Color Purpura Oscuro 312  7909690333333           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333333","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"28707           ","Color Purpura Oscuro 334  7909690228707           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228707","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"33326           ","Color Purpura Oscuro 290  7909690333326           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333326","          ","0,293000","0","Unidad    ","Unidad    ","1,000000","F"
"33319           ","Color Purpura Oscuro 278  7909690333319           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333319","          ","0,267000","0","Unidad    ","Unidad    ","1,000000","F"
"89865           ","Color Azul Naval 45/46 (*)  7891109789865         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789865","          ","0,557000","0","Unidad    ","Unidad    ","1,000000","F"
"89858           ","Color Azul Naval 43/44 (*)  7891109789858         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789858","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"89841           ","Color Azul Naval 41/42 (*)  7891109789841         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789841","          ","0,504000","0","Unidad    ","Unidad    ","1,000000","F"
"89834           ","Color Azul Naval 39/40 (*)  7891109789834         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789834","          ","0,478000","0","Unidad    ","Unidad    ","1,000000","F"
"89827           ","Color Azul Naval 37/38 (*)  7891109789827         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789827","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"89810           ","Color Azul Naval 35/36 (*)  7891109789810         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789810","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"89803           ","Color Azul Naval 33/34 (*)  7891109789803         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789803","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"89797           ","Color Azul Naval 31/32 (*)  7891109789797         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789797","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"89780           ","Color Azul Naval 29/30 (*)  7891109789780         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789780","          ","0,293000","0","Unidad    ","Unidad    ","1,000000","F"
"89773           ","Color Azul Naval 27/28 (*)  7891109789773         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789773","          ","0,267000","0","Unidad    ","Unidad    ","1,000000","F"
"89766           ","Color Azul Naval 25/26 (*)  7891109789766         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789766","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"89759           ","Color Azul Naval 23/24 (*)  7891109789759         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789759","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"89636           ","Color Marron Oscuro 43/44 (*)  7891109789636      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789636","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"89629           ","Color Marron Oscuro 41/42 (*)  7891109789629      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789629","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"89612           ","Color Marron Oscuro 39/40 (*)  7891109789612      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789612","          ","0,520000","0","Unidad    ","Unidad    ","1,000000","F"
"89605           ","Color Marron Oscuro 37/38 (*)  7891109789605      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789605","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"89599           ","Color Marron Oscuro 35/36 (*)  7891109789599      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789599","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"89582           ","Color Marron Oscuro 33/34  7891109789582          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789582","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"10146           ","Color Negro 45/46 (*)  7891109910146              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109910146","          ","0,557000","0","Unidad    ","Unidad    ","1,000000","F"
"04038           ","Color Negro 43/44 (*)  7891109604038              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604038","          ","0,531000","0","Unidad    ","Unidad    ","1,000000","F"
"04021           ","Color Negro 41/42 (*)  7891109604021              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604021","          ","0,504000","0","Unidad    ","Unidad    ","1,000000","F"
"04014           ","Color Negro 39/40 (*)   7891109604014             ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604014","          ","0,478000","0","Unidad    ","Unidad    ","1,000000","F"
"4007            ","Color Negro 37/38 (*)  7891109604007              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604007","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"03994           ","Color Negro 35/36 (*)  7891109603994              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603994","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"03987           ","Color Negro 33/34 (*)  7891109603987              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603987","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46347           ","Tradicional Azul 31/32 (*)  7891109146347         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146347","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"46330           ","Tradicional Azul 29/30 (*)  7891109146330         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146330","          ","0,293000","0","Unidad    ","Unidad    ","1,000000","F"
"46323           ","Tradicional Azul 27/28 (*)  7891109146323         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146323","          ","0,267000","0","Unidad    ","Unidad    ","1,000000","F"
"46316           ","Tradicional Azul 25/26 (*)  7891109146316         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146316","          ","0,241000","0","Unidad    ","Unidad    ","1,000000","F"
"46309           ","Tradicional Azul 23/24 (*)  7891109146309         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146309","          ","0,220000","0","Unidad    ","Unidad    ","1,000000","F"
"21381           ","Café Tostado Molido Frutado 330gr 7798090321381   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321381","          ","0,330000","0","Unidad    ","Unidad    ","1,000000","F"
