"id","codigo","descripcion","tipo_id"
"3764","119","POTRERO ROMERO","132"
"3765","120","PROSPERIDAD","132"
"3766","121","PUENTE CAÑON","132"
"3767","122","PUERTO ABENTE","132"
"3768","123","PUERTO DOS","132"
"3769","124","QUINTA ALICELICA","132"
"3770","6156","RECALDE CUE","132"
"3771","125","REQUEJO","132"
"3772","126","RINCON","132"
"3773","127","RINCON CIERVO","132"
"3774","128","RINCON CUE","132"
"3775","130","RINCON DE LUNA","132"
"3776","6157","RINCON LOMA","132"
"3777","129","RINCON ZARZA","132"
"3778","131","RIVAS CUE","132"
"3779","132","ROJAS MI","132"
"3780","6158","ROMERO PATIÑO","132"
"3781","133","ROSALIA","132"
"3782","134","RURAL","132"
"3783","135","S. ISABEL","132"
"3784","136","SAGRADA FAMILIA","132"
"3785","137","SALADERO RISSO","132"
"3786","6159","SALADILLO","132"
"3787","138","SALEITA","132"
"3788","139","SALINARES","132"
"3789","140","SALINARES CUE","132"
"3790","141","SAN ANTONIO","132"
"3791","6160","SAN ANTONIO DE LA SIERRA","132"
"3792","142","SAN LORENZO","132"
"3793","143","SAN MIGUEL","132"
"3794","144","SAN NICOLAS","132"
"3795","145","SAN RAFAEL","132"
"3796","146","SAN SALVADOR","132"
"3797","147","SANCHEZ CUE","132"
"3798","6161","SANJITA","132"
"3799","148","SANTA CUE","132"
"3800","149","SANTA MARIA DE LA S.","132"
"3801","150","SIERVO POTRERO","132"
"3802","934","SOLALINDE","132"
"3803","935","STA. TOMASA","132"
"3804","937","TABATINGA","132"
"3805","938","TACUATI","132"
"3806","939","TAGATIVO MI","132"
"3807","940","TATAYYUA","132"
"3808","941","TAYATY MI","132"
"3809","942","TEODORO CUE","132"
"3810","943","TOLDO CUE","132"
"3811","944","TOLEDO CUE","132"
"3812","945","TORALES","132"
"3813","946","TRANQUERA","132"
"3814","947","TRES ALTAS","132"
"3815","948","VILLA ARMANDO","132"
"3816","949","VILLA FERNANDO","132"
"3817","950","VILLA LOMA","132"
"3818","951","VILLA NUEVA","132"
"3819","6216","VILLA SANA","132"
"3820","952","YAGUARETE POTRERO","132"
"3821","953","YAPEPO","132"
"3822","954","YBACUMI","132"
"3823","6217","YBYRAIPETY","132"
"3824","956","YBYRATY","132"
"3825","957","YCUA CARANDA","132"
"3826","958","YCUA GUAZU","132"
"3827","959","YCUA PORA","132"
"3828","6218","YGATIGO","132"
"3829","960","YPANE","132"
"3830","961","YPANE CUE","132"
"3831","962","YPANE JHU","132"
"3832","963","YUIY","132"
"3833","6219","YUQUERI","132"
"3834","964","YUTY","132"
"3835","965","ZANJA CUE","132"
"3836","966","ZAPATERO CUE","132"
"3837","1047","AGA GUYJHO","132"
"3838","1048","AGAGUIGO","132"
"3839","1049","AGUARA","132"
"3840","1051","AGUERITO","132"
"3841","1050","AGUSTIN DE PINEDO","132"
"3842","1052","ALAZAN","132"
"3843","1053","ANGELITO","132"
"3844","1054","ANGUA RUGUA","132"
"3845","1055","ARROYITO","132"
"3846","1056","ARROYO BLANCO","132"
"3847","1057","ARROYO CALE","132"
"3848","1059","ARROYO DE ORO","132"
"3849","1058","ARROYO PRIMOR","132"
"3850","1060","AZOTEY","132"
"3851","1061","BALAS CUE","132"
"3852","1062","BARRERITO","132"
"3853","1063","BELEN CUE","132"
"3854","1064","BONETE VILLALBA CUE","132"
"3855","1065","BONITA","132"
"3856","1066","BUENA VISTA","132"
"3857","1074","CAA YATA","132"
"3858","1068","CAAGATA","132"
"3859","1075","CAÑADA","132"
"3860","1069","CAPIIBARY","132"
"3861","1070","CAPUSY SARY","132"
"3862","1071","CARAGUATAY","132"
"3863","1072","CAROLINA","132"
"3864","1073","CAROVENI VIEJO","132"
"3865","1076","CERRITO","132"
"3866","1077","CERRO MEMBY","132"
"3867","1078","CERRO SARAMBY","132"
"3868","1067","C.EXCOMBATIENTES","132"
"3869","1082","COL. JOSE BERGES","132"
"3870","1079","COL.CUARTELERO","132"
"3871","1080","COL.H.MENDOZA","132"
"3872","1081","COL.J. M. FRUTOS","132"
"3873","1083","COMPAÑIA AGAGUIGO","132"
"3874","1084","COSTA CLAVEL","132"
"3875","1085","CUERO FRESCO","132"
"3876","1086","CURUZU","132"
"3877","1087","DOMINGO NIGO","132"
"3878","1088","ESTERO COSTA","132"
"3879","1089","FRACCION SIETE","132"
"3880","1090","FRACCION STEFANO","132"
"3881","1046","HORQUETA","132"
"3882","1091","JHUGUA CARE","132"
"3883","1093","JHUGUA KYA","132"
"3884","1092","JHUGUA ÑU","132"
"3885","1094","JHYATY","132"
"3886","1095","JOSE BERGES","132"
"3887","1096","LAGUNA JHETA","132"
"3888","1097","LAGUNA PERE","132"
"3889","1098","LIMEÑO CUE","132"
"3890","1099","LOPE CUE Y OTRO","132"
"3891","1100","LUCERO CUE","132"
"3892","1101","MANZANILLA","132"
"3893","1102","MBUTU ÑU","132"
"3894","1103","MBY JHOBY","132"
"3895","1104","MOJON VUELTA","132"
"3896","1105","NARANJA TY","132"
"3897","1106","PALACIOS CUE","132"
"3898","1107","PASO CORA","132"
"3899","1108","PASO PYKY","132"
"3900","1109","PASO TITY","132"
"3901","1110","PASO TRANQUERA","132"
"3902","1111","PASO TYPY","132"
"3903","1112","PEGUAJHO TY","132"
"3904","1113","PEGUAJHO TYPY","132"
"3905","1114","PLANCHADA OCHO","132"
"3906","1115","PRIMAVERA","132"
"3907","1116","PUERTO TACUARA","132"
"3908","1117","PUNTA","132"
"3909","1118","RECALDE CUE","132"
"3910","6228","SALINAS","132"
"3911","1119","SOCIO CUE","132"
"3912","1120","T. GUAZU","132"
"3913","1121","TABACUE","132"
"3914","1122","TACUATI LOMA","132"
"3915","6229","TAJHYI","132"
"3916","1123","TAPY TAGUA","132"
"3917","1124","TARUMA","132"
"3918","1125","TAVY LOMA","132"
"3919","6230","TOPYTANGUA","132"
"3920","1127","TOTORA","132"
"3921","1126","TUCURU","132"
"3922","1128","YACARE","132"
"3923","1129","YAGUARETE CUA","132"
"3924","6231","YBY YAU","132"
"3925","1130","YBYCUI ÑU","132"
"3926","1131","YERBAL GUARAYABY","132"
"3927","1132","YPUCU","132"
"3928","1133","ZANGUINA CUE","132"
"3929","6232","ZANJA CUE","132"
"3930","1134","ZONA A.","132"
"3931","1015","AQUIDABAN","132"
"3932","1016","C. MARIA AUXILIADORA","132"
"3933","1018","CAÑADA","132"
"3934","1019","CNEL.EDUARDO SANCHEZ","132"
"3935","1025","COE PORA","132"
"3936","1020","COL.CNEL.MARTINEZ","132"
"3937","1021","COL.COE PORA","132"
"3938","1022","COL.GRAL.DIAZ","132"
"3939","1024","COL.RECONSTRUCCION","132"
"3940","1023","COL.R.L.PETTIT","132"
"3941","1017","C.SAN ALFREDO","132"
"3942","1026","DOMINGO NIGO","132"
"3943","1027","DOMINGO VIEJO","132"
"3944","1028","DOMINGUEZ","132"
"3945","1029","ESTANCIA AGUAI","132"
"3946","1030","FDO.DE LA MORA","132"
"3947","1031","GRAL.DIAZ","132"
"3948","1032","ISLERIA","132"
"3949","1033","JHUGUA BARRETO","132"
"3950","1034","JHUGUA MARIN","132"
"3951","1035","JHUGUA RIVAS","132"
"3952","1036","JHUGUA TORALES","132"
"3953","1037","JOSE BERGES","132"
"3954","1038","LAGUNA","132"
"3955","1014","LORETO","132"
"3956","1039","PASO VEGA","132"
"3957","1040","POTRERO LAGUNA","132"
"3958","1041","SAN ALFONSO","132"
"3959","1042","TACUARITA","132"
"3960","1043","UGARTE CUE","132"
"3961","1044","YCUA PORA","132"
"3962","1045","YCUA SARA","132"
"3963","976","ARRECIFE","132"
"3964","6222","CABALLERO CUE","132"
"3965","977","CERRO PAIVA","132"
"3966","978","CONCEPCION","132"
"3967","979","GAONA CUE","132"
"3968","980","INVERNADA VIEJO","132"
"3969","6223","LOMA PORA","132"
"3970","6226","ÑU PYHAJHU","132"
"3971","981","OJEDA CUE","132"
"3972","982","PONCIERRE","132"
"3973","983","POTRERO","132"
"3974","984","POTRERO ESTRELLA","132"
"3975","6224","POTRERO MBAREGUI","132"
"3976","985","PUERTO MAX Y OTRO","132"
"3977","986","RECALDE CUE","132"
"3978","987","SAN BLAS","132"
"3979","988","SAN CARLOS","132"
"3980","975","SAN CARLOS","132"
"3981","989","SAN FERNANDO","132"
"3982","6225","SAN RAFAEL","132"
"3983","990","SANTA ROSA","132"
"3984","992","UGARTE CUE","132"
"3985","993","URAN CUE Y OTRO","132"
"3986","991","VILLAMAYOR CUE","132"
"3987","970","COL. SAN LAZARO","132"
"3988","971","CONFLUENCIA","132"
"3989","6221","LOMA SAN MIGUEL","132"
"3990","972","PUERTO RISSO","132"
"3991","973","SALADERO R.","132"
"3992","969","SAN LAZARO","132"
"3993","974","VALLE MI","132"
"3994","1135","SAN SALVADOR","132"
"3995","6423","SARGENTO JOSE FELIX LOPEZ","132"
"3996","6233","ALAMBRE GUAJHA","132"
"3997","1137","ANGELITO","132"
"3998","1138","ARROYO 7","132"
"3999","1139","BONETE","132"
"4000","1141","CAAGATA","132"
"4001","6234","CAMPANARIO","132"
"4002","1142","CAROLINA","132"
"4003","1143","CERRO ANGELITO","132"
"4004","1144","COL. EPOE. NAL.","132"
"4005","1145","ESTACION SAN ANTONIO","132"
"4006","6235","ESTACION SANGUINA","132"
"4007","1146","JHYATY","132"
"4008","1147","LAGUNA JHU","132"
"4009","1148","MBOCAYA","132"
"4010","1149","POCITO CUE","132"
"4011","1150","PRIMAVERA","132"
"4012","6236","RAYA VAI","132"
"4013","1154","RETIRO ÑANDUCUA","132"
"4014","1151","RETIRO SANJITA","132"
"4015","1152","RETIRO TAPYTA GUA","132"
"4016","1140","RETIRO ZELEY","132"
"4017","1153","RETIRO ZELEY","132"
"4018","6237","RUBIO CUE","132"
"4019","1155","SAN PEDRO","132"
"4020","1156","SANZA RECADO","132"
"4021","1136","YBY YA'U","132"
"4022","1733","ACUÑA DE FIGUEROA","132"
"4023","1734","AGAI HY","132"
"4024","1735","AGUARA","132"
"4025","1732","ALTOS","132"
"4026","1736","ALTOS ( MUNICIPIO )","132"
"4027","1737","CHOCHI","132"
"4028","1738","ESTANCIA CLEMENTINA","132"
"4029","1739","ITA GUAZU","132"
"4030","1740","ITA YGAZA","132"
"4031","1741","LOMA GRANDE","132"
"4032","1742","PARARU","132"
"4033","1743","RETIRO RIO NEGRO","132"
"4034","1745","TUKUNGA CAÑADA","132"
"4035","1744","TUKUNGA CORDILLERA","132"
"4036","1746","VILLA FLOR","132"
"4037","1747","YACARE","132"
"4038","1748","YAYI CAÑADA","132"
"4039","1749","YBU","132"
"4040","1751","ACEVEDO","132"
"4041","1752","ARROYOS Y ESTEROS","132"
"4042","1750","ARROYOS Y ESTEROS","132"
"4043","1753","BOQUERON","132"
"4044","1754","CAMP. H. MATIAUDA","132"
"4045","1755","CAÑADA","132"
"4046","1756","CAÑADA DOMINGUEZ","132"
"4047","1757","CERRITO","132"
"4048","1758","COSTA PUCU","132"
"4049","1759","CURUPAYTY","132"
"4050","1760","CYRATY","132"
"4051","1761","EL CARMEN","132"
"4052","1762","ESTACION GONZALES CUE","132"
"4053","1763","ESTACION YPE CUE","132"
"4054","1765","ESTANCIA CATIGUA","132"
"4055","1766","ESTANCIA JUAN DE MENA","132"
"4056","1767","ESTANCIA LOPEZ CUE","132"
"4057","1768","ESTANCIA MANDUVIRA","132"
"4058","1769","ESTANCIA SANJA JHU","132"
"4059","1764","ESTANCIA 4VIENTOS","132"
"4060","1770","GRAL. DIAZ","132"
"4061","1771","INGLON CUE","132"
"4062","1772","ISLA ALTA","132"
"4063","1773","ISLA GUAZU","132"
"4064","1774","ISLA TACUARA","132"
"4065","1775","ITA PIRU","132"
"4066","1776","KIRAYTY","132"
"4067","1777","LAGUNA VERA","132"
"4068","6275","LOPEZ CUE","132"
"4069","1778","MAINUMBY","132"
"4070","1779","MAINUMBYI","132"
"4071","1780","NUEVA COLOMBIA","132"
"4072","1781","PUERTO OLIVARES","132"
"4073","6276","PUESTO ELVIRA","132"
"4074","1782","RETIRO CARBONERIA - CUE","132"
"4075","1783","RETIRO DONKI CUE","132"
"4076","1784","RETIRO ILDEFONSO - CUE","132"
"4077","1785","SAN ANTONIO","132"
"4078","6277","TACUARINDY","132"
"4079","1786","URUNDEY","132"
"4080","1787","YUASY ITA","132"
"4081","1788","ATYRA","132"
"4082","1789","ATYRA ( MUNICIPIO )","132"
"4083","6278","CAACUPEMI","132"
"4084","1790","CANDIA","132"
"4085","1791","CARUMBY","132"
"4086","1792","COL. BERNARDINO CABALLERO","132"
"4087","1793","GRANJA LADONESA","132"
"4088","6279","MBURURU","132"
"4089","1794","MOÑAIRY","132"
"4090","1795","POTRERO","132"
"4091","1796","SAN VICENTE","132"
"4092","1797","SANJA JHU","132"
"4093","1711","ALMADA","132"
"4094","1712","AQUINO CAÑADA","132"
"4095","1713","ARAZATY","132"
"4096","1714","AZCURRA","132"
"4097","1715","BARRIO DANIEL SCURRA","132"
"4098","1716","BARRIO SAN FRANCISCO","132"
"4099","1710","CAACUPE","132"
"4100","1717","CAACUPE","132"
"4101","1718","CABAÑAS","132"
"4102","1719","CERRO REAL","132"
"4103","1720","COL. CNEL. MARTINEZ","132"
"4104","1721","COSTA PUCU","132"
"4105","1722","DANIEL SCURRA 2DA.","132"
"4106","1723","ISLA YOBAY","132"
"4107","1724","ITA YBU GUAZU","132"
"4108","1725","ITA YBU MI","132"
"4109","1726","JHACA ROYSA","132"
"4110","1727","LOMA GUAZU","132"
"4111","1728","POTRERO POI","132"
"4112","1729","YPUCU","132"
"4113","1730","YTA GUAZU","132"
"4114","1731","YTU MI","132"
"4115","1798","ALFONSO LOMA","132"
"4116","1799","BOQUERON","132"
"4117","1800","CAPELLANIA","132"
"4118","6280","CARAGUATAY","132"
"4119","1801","CARAGUATAY ( MUNICIPIO )","132"
"4120","6281","COSTA YBATE","132"
"4121","1802","ESTANCIA LOBO CUA","132"
"4122","1803","ESTANCIA SALADILLO","132"
"4123","1804","ESTANCIA SAN MARCO","132"
"4124","1805","FULGENCIO YEGROS","132"
"4125","6282","GRAL. GENES","132"
"4126","1806","ISLA GUAZU","132"
"4127","1807","ISLA PAU","132"
"4128","1808","JHUGUA GUAZU","132"
"4129","1809","JHUGUA POI","132"
"4130","6283","LA INMACULADA","132"
"4131","1811","RIO NEGRO ENSENADA","132"
"4132","1812","RIO NEGRO LLANE","132"
"4133","1813","RIO NEGRO POTRERO","132"
"4134","1810","ROLON","132"
"4135","6284","SAN JOSE OBRERO","132"
"4136","1814","SAN MIGUEL","132"
"4137","1815","SAN PEDRO","132"
"4138","1816","SANTA LUCIA","132"
"4139","1817","TACUARY","132"
"4140","1818","TENIENTE GONZALES","132"
"4141","6285","VALLE - I","132"
"4142","1819","VERA COSTA","132"
"4143","1822","CHOCHI","132"
"4144","6286","CORDILLERA GUY","132"
"4145","1820","EMBOSCADA","132"
"4146","1823","EMBOSCADA ( MUNICIPIO )","132"
"4147","1824","ESTANCIA CARANDAYTY","132"
"4148","1825","ESTANCIA CAREAGA","132"
"4149","1826","ESTANCIA CLEMENTINA","132"
"4150","1827","ESTANCIA LA CARMINA","132"
"4151","1828","ESTANCIA PERALTA","132"
"4152","1829","ISLA ALTA","132"
"4153","1830","ISLA JOVAI","132"
"4154","1831","MINAS CUE","132"
"4155","1832","PASO PE","132"
"4156","1833","PUERTO ARECUATACUA","132"
"4157","1834","RETIRO FATIMA","132"
"4158","1835","RETIRO NARANJAL","132"
"4159","1836","RETIRO YUGO PENGUE","132"
"4160","1837","TACURUTY","132"
"4161","1838","TUCANGUA CAÑADA","132"
"4162","1821","4TA. COMP. COCUE GUAZU","132"
"4163","1840","ACOSTA ÑU","132"
"4164","1841","AGUAITY","132"
"4165","1842","BARRETO ÑU","132"
"4166","1843","BARRIO SAN BLAS","132"
"4167","1844","BARRIO SANTA TERESITA","132"
"4168","1845","BOQUERON","132"
"4169","1846","BOQUERON 2DA.","132"
"4170","1847","CABAÑA CUE","132"
"4171","1848","CAHUNDY","132"
"4172","1849","CAPIIPE","132"
"4173","1850","CAPILLA LOMA","132"
"4174","1851","CERRO GUY","132"
"4175","1852","CERRO PORTEÑO","132"
"4176","1853","COL.CURUGUYTY","132"
"4177","1854","COSTA","132"
"4178","268","ESTACION SANTA ANA GRAL.ROLON","132"
"4179","269","ESTANCIA STORM","132"
"4180","1839","EUSEBIO AYALA","132"
"4181","270","EUSEBIO AYALA (MUNICIPIO)","132"
"4182","271","ISLA","132"
"4183","272","ITA YGASA","132"
"4184","273","JHUY BATY","132"
"4185","274","LA INDIA","132"
"4186","281","ÑU-AI","132"
"4187","276","POTRERO DEL CARMEN","132"
"4188","275","POTRERO SAN JOSE","132"
"4189","277","PUNTA","132"
"4190","278","RUBIO ÑU","132"
"4191","279","TUYUCUA","132"
"4192","280","YACAREY","132"
"4193","283","AGUARAY","132"
"4194","284","AGUARAY RIO","132"
"4195","6167","AGUARAY ROLON","132"
"4196","285","ARROYO PORA","132"
"4197","286","CAACUPE MI","132"
"4198","287","CHOCHI","132"
"4199","282","ISLA PUCU","132"
"4200","6168","ISLA PUCU (MUNICIPIO)","132"
"4201","288","ITA YBATE","132"
"4202","289","LOMA","132"
"4203","290","PINDOTY","132"
"4204","291","TAPE GUAZU","132"
"4205","292","TAPE POI","132"
"4206","293","TUCUNGA CAÑADA","132"
"4207","6169","VILLA SAN JUAN","132"
"4208","295","CAAGUY CUPE","132"
"4209","296","CARAY POTRERO","132"
"4210","297","COL.MENNONITA","132"
"4211","298","ESTANCIA BUENAVENTURA","132"
"4212","6170","ESTANCIA MARIA AUXILIADORA","132"
"4213","299","GARIY LOMA","132"
"4214","300","ITAC.DE LA CORDILLERA (MUNIC)","132"
"4215","294","ITACURUBI DE LA CORDILLERA","132"
"4216","301","JHUGUA POI","132"
"4217","302","LOMA MEDINA","132"
"4218","303","MINAS-CUE","132"
"4219","304","PIRAYU-I","132"
"4220","6171","POTERO ANGELITO","132"
"4221","305","RUBIO ÑU","132"
"4222","306","SANTA LUCIA","132"
"4223","307","TACUARA APUAIL","132"
"4224","308","TACUARA NERHOT","132"
"4225","309","YAGUARETE CUA","132"
"4226","311","ARROZAL ACEVAL","132"
"4227","312","BUENA VISTA","132"
"4228","313","COL.FIDEL MAIZ","132"
"4229","6173","ESTACION CARACOL","132"
"4230","314","ESTACION CRISTAL CUE","132"
"4231","315","ESTACION FRANCA-I","132"
"4232","316","ESTACION GASORY","132"
"4233","317","ESTACION GONZALEZ CUE(V.DEL R)","132"
"4234","318","ESTACION GUAZU PYTA (V.DEL R)","132"
"4235","6174","ESTACION ISENCIO","132"
"4236","319","ESTACION JOSEFINA","132"
"4237","320","ESTACION LEON CUE","132"
"4238","321","ESTACION MAIZ CUE","132"
"4239","322","ESTACION MOLINAS CUE","132"
"4240","323","ESTACION PRIMAVERA","132"
"4241","6175","ESTACION SAN ANTONIO","132"
"4242","324","ESTACION SAN FILIPO","132"
"4243","325","ESTACION SAN JOSE","132"
"4244","326","ESTACION SANJITA","132"
"4245","327","ESTACION SANTA ELENA","132"
"4246","328","ESTACION YASYRETA","132"
"4247","6176","ESTANCIA EMILIO","132"
"4248","329","ESTANCIA ISLA ROSARIO","132"
"4249","330","ESTANCIA TORO PASO","132"
"4250","331","ISLERIA","132"
"4251","6172","JUAN DE MENA","132"
"4252","332","JUAN DE MENA (MUNICIPIO)","132"
"4253","333","LA UNION","132"
"4254","6177","PUENTE YBYAVEBO (V.DEL R.)","132"
"4255","832","PUESTO CABALLERO CUE","132"
"4256","833","PUESTO GUAJHO","132"
"4257","834","PUESTO ROJAS CUE","132"
"4258","836","RETIRO DE LA ESTANCIA GASORY","132"
"4259","835","RETIRO MAYOR CUE","132"
"4260","837","RIVAROLA CUE","132"
"4261","838","SAN ANTONIO","132"
"4262","839","SAN RAFAEL","132"
"4263","840","SANTO DOMINGO","132"
"4264","841","WUIENGER","132"
"4265","842","YAGUARETE","132"
"4266","310","8DE DICIEMBRE","132"
"4267","2112","ALFONSO CENTRAL","132"
"4268","2113","ALFONSO TRANQUERA","132"
"4269","2114","ESTANCIA GAZORY","132"
"4270","6299","ESTANCIA SAN JOSE","132"
"4271","2111","LOMA GRANDE","132"
"4272","2115","SAN ANTONIO","132"
"4273","2116","SAN ISIDRO","132"
"4274","2117","SAN JOSE OBRERO","132"
"4275","2118","SAN JUAN","132"
"4276","2119","SANTO DOMINGO","132"
"4277","6300","TRES REYES","132"
"4278","2120","BARRIO DEL CARMEN","132"
"4279","2121","CAMPO SMITH - KENNEDY","132"
"4280","2126","CIA. RIO NEGRO","132"
"4281","2125","CIA.LLANES","132"
"4282","2122","COL. ESPERANZA","132"
"4283","2123","COL. PIRAY","132"
"4284","6301","COL. SAN BLAS","132"
"4285","2124","COL. SAN MARCOS","132"
"4286","2129","ESTERO LAGUNA PERO","132"
"4287","2130","ESTERO PE","132"
"4288","2131","ESTERO YHAGUY","132"
"4289","2127","EST.KENNEDY","132"
"4290","2128","EST.SAN MARCOS","132"
"4291","6302","EST.SANTA LUCIA","132"
"4292","5891","MBOCAYATY","132"
"4293","844","BOQUERON","132"
"4294","845","CIRATY","132"
"4295","846","COMPAÑIA N.MATIAUDA","132"
"4296","847","INGLES CUE","132"
"4297","848","ISLA ALTA","132"
"4298","849","KIRAITY","132"
"4299","843","NUEVA COLOMBIA","132"
"4300","850","NUEVA COLOMBIA (MUNICIPIO)","132"
"4301","853","BARRIO SANTA ANA","132"
"4302","854","BARRIO VIRGEN DEL ROSARIO","132"
"4303","856","CAÑADA","132"
"4304","855","CAPILLA CUE","132"
"4305","857","CHOLOLO","132"
"4306","858","COL.PIRARETA","132"
"4307","859","CORDILLERA","132"
"4308","860","ESTACION JHAGY-SI","132"
"4309","861","FRANCO ISLA","132"
"4310","862","GUAZU MOCOI","132"
"4311","863","ITA GUYRA","132"
"4312","865","ITA MOROTI GUAZU","132"
"4313","864","ITA MOROTI-I","132"
"4314","866","ITA YBU","132"
"4315","867","JHAGUY-MI","132"
"4316","868","JHUGUA GUAZU","132"
"4317","869","MCAL.LOPEZ","132"
"4318","870","NARANJO","132"
"4319","871","PACIFICO","132"
"4320","872","PASO JHU","132"
"4321","851","PIRIBEBUY","132"
"4322","873","PIRIBEBUY (MUNICIPIO)","132"
"4323","874","PTE.FRA","132"
"4324","875","TAPE GUAZU","132"
"4325","876","VIRGEN DE FATIMA","132"
"4326","877","YACAREY","132"
"4327","878","YATAITY","132"
"4328","879","YRUGUE","132"
"4329","852","4DE JULIO","132"
"4330","899","CIERVO CUA","132"
"4331","900","COCUERE","132"
"4332","901","CRISTOBAL COLON","132"
"4333","902","MINAS CUE","132"
"4334","903","PIRAYU-I","132"
"4335","898","SAN BERNARDINO","132"
"4336","904","SAN BERNARDINO(MUNICIPIO)","132"
"4337","907","YBU","132"
"4338","905","YBYHANGUY","132"
"4339","906","YBYHANGUY 1RO.","132"
"4340","6303","CIA. ALFONSO CENTRAL","132"
"4341","2133","CIA. ALFONSO TRANQUERA","132"
"4342","2134","EST. GAZORY","132"
"4343","2135","EST. LA JOSEFINA","132"
"4344","2136","EST. NANDY-PAY","132"
"4345","2137","ESTERO TOBATIRY","132"
"4346","2132","SAN JOSE OBRERO","132"
"4347","909","AGUARA RINCON","132"
"4348","910","BARRIO SAN ANTONIO","132"
"4349","911","COL.ESPERANZA","132"
"4350","912","COL.SAN BLAS","132"
"4351","913","COOP.BELLA HORIZONTE","132"
"4352","914","COSTA ELENA","132"
"4353","915","ESTANCIA ZENDA I","132"
"4354","916","FRANCO COSTA","132"
"4355","917","JHAGUE COSTA","132"
"4356","918","JUGUA CIMIENTO","132"
"4357","919","LAGUNA","132"
"4358","920","LALA","132"
"4359","921","LOMA CLAVEL","132"
"4360","922","LOMA VALENTINA","132"
"4361","923","MBOCAYATY","132"
"4362","924","MONTIEL","132"
"4363","925","PASO TRANQUERA","132"
"4364","926","PIRATY","132"
"4365","927","PUENTE YACA","132"
"4366","928","PUESTO MONTIEL","132"
"4367","929","PUESTO SAC","132"
"4368","930","SAN MARCOS","132"
"4369","931","SAN ROQUE","132"
"4370","908","SANTA ELENA","132"
"4371","932","SANTA ELENA (MUNICIPIO)","132"
"4372","933","TOROPI HUGUA","132"
"4373","2059","TOROPI LOMA","132"
"4374","2060","YBYRAGUY ESTERO","132"
"4375","2061","YCUPA PORA","132"
"4376","2064","APARYPY","132"
"4377","2065","ARROZAL 21","132"
"4378","2066","COSTA ALEGRE","132"
"4379","2067","ENSENADA","132"
"4380","2068","ESTANCIA AMARILLA","132"
"4381","2069","ESTANCIA FLORIDA","132"
"4382","2070","ESTANCIA INVERNADA","132"
"4383","2071","ESTANCIA LOZA","132"
"4384","2072","ESTANCIA MORAGA CUE","132"
"4385","2073","ESTANCIA SANTA MARIA","132"
"4386","2074","ISLA FLORIDA","132"
"4387","2075","ISLA GUAZU","132"
"4388","2076","JHOYBATY","132"
"4389","2077","LOMA VERDE","132"
"4390","2078","MOMPOX","132"
"4391","2079","PEDRO JUAN CABALLERO","132"
"4392","2080","POTRERO","132"
"4393","2081","RETIRO SIMEON","132"
"4394","2082","ROSADO RUGUA","132"
"4395","2083","SAN JOSE","132"
"4396","2084","SANTA RECALIA","132"
"4397","2085","SANTA ROSA","132"
"4398","2062","TOBATI","132"
"4399","2086","VILLA LAS MERCEDES","132"
"4400","2063","21DE JUNIO","132"
"4401","2088","CANGIO FLECHA","132"
"4402","2089","CERRO","132"
"4403","2090","CERRO PER","132"
"4404","2091","COL.STICA","132"
"4405","2092","COL.TTE.E.MONTANIA","132"
"4406","2093","CURUPAYTY","132"
"4407","2094","ESTANCIA LLAMOSAS","132"
"4408","2095","GRAL.DIAZ","132"
"4409","2096","GUAZU CUA","132"
"4410","2097","ITA MOROTI","132"
"4411","2098","LOMA JHOVY","132"
"4412","2099","LOMA VERDE","132"
"4413","2100","MCAL.LOPEZ","132"
"4414","6298","ÑU GUAZU","132"
"4415","2101","POTRERITO","132"
"4416","2102","POTRERO COCULTO","132"
"4417","2103","POTRERO PUCU","132"
"4418","2104","POTRERO YACAREY","132"
"4419","2105","ROA CUE","132"
"4420","2106","ROSADO CARAPE","132"
"4421","2107","ROSADO YBATE","132"
"4422","2108","SANFRANCISCO","132"
"4423","2109","TACUATY","132"
"4424","2087","VALENZUELA","132"
"4425","2110","VALENZUELA (MUNICIPIO)","132"
"4426","882","BOQUERON","132"
"4427","883","CAAGUY CUPE","132"
"4428","884","CAÑADA DEL CARMEN","132"
"4429","885","GARAYO","132"
"4430","886","GRAL.DIAZ","132"
"4431","887","LOMA","132"
"4432","888","MCAL.ESTIGARRIBIA","132"
"4433","889","POTRERITO3","132"
"4434","890","PUESTO CARRITO","132"
"4435","891","ROJAS SILVA","132"
"4436","892","SAN ANTONIO","132"
"4437","893","SAN BLAS","132"
"4438","894","SAN ISIDRO","132"
"4439","895","SARGENTO BAEZ","132"
"4440","896","SARGENTO CABALLERO","132"
"4441","897","TAPE POI","132"
"4442","880","1RO.DE MARZO","132"
"4443","881","1RO.DE MARZO (MUNICIPIO)","132"
"4444","2676","BOQUERON","132"
"4445","2677","BORJA","132"
"4446","2674","BORJA","132"
"4447","2678","COL. SAN ANTONIO","132"
"4448","2679","CORDILLERA","132"
"4449","2680","COSTA JHU","132"
"4450","2681","COSTEADA ÑU PUAJHU","132"
"4451","2683","ESTACION ACOSTA","132"
"4452","2682","ESTACION ARTURO OVIEDO","132"
"4453","2684","ESTACION PAI SANTA CRUZ","132"
"4454","2685","ESTACION SAN ANTONIO","132"
"4455","2686","ESTANCIA HORTENSIS","132"
"4456","2687","ESTANCION FERNANDEZ","132"
"4457","2688","ISLA ALTA","132"
"4458","2689","ISLA GUAZU","132"
"4459","2690","LOMAI","132"
